"source_id","variable","mean","sd","X2.5.","X80.","X95.","benefit"
"128","b_treatment",-0.744183503262917,0.404350710898658,-1.54646075747111,-0.398588481856358,-0.0970491560739349,0.96775
"129","b_treatment",-0.715290343044449,0.451267876174394,-1.61946351569701,-0.340141028941964,0.00120607362060748,0.9495
"13","b_treatment",-0.519045110056361,0.372162577143537,-1.2676654239454,-0.207162177551206,0.0839682765767114,0.91925
"130","b_treatment",-0.503948753427437,0.396317333226872,-1.27035587789963,-0.172618045864037,0.139105369509241,0.89475
"131","b_treatment",-0.552955917022499,0.411255501717455,-1.38588344181651,-0.204473714272248,0.121455502523777,0.911
"132","b_treatment",-0.519673637694387,0.383120262837937,-1.29906254584696,-0.218638376017655,0.11105864821083,0.916
"133","b_treatment",-0.408076967121336,0.39066054811602,-1.2059760878423,-0.0753518858828585,0.22403023991684,0.8625
"134","b_treatment",-0.426797112293155,0.343914550096839,-1.12002052453607,-0.14326856238836,0.148661185149972,0.896
"135","b_treatment",-0.439436981362073,0.347063975436858,-1.12654281591223,-0.150450448630809,0.136442271798608,0.89775
"136","b_treatment",-0.419609403246148,0.33260559894076,-1.06649708807377,-0.13858713849335,0.131653361448589,0.8975
"137","b_treatment",-0.436068169523074,0.331752598814889,-1.0805966782046,-0.151978194272098,0.0916500664508519,0.9065
"138","b_treatment",-0.600707853526149,0.426872774431607,-1.4208214002695,-0.249495003162313,0.104486874487886,0.91925
"139","b_treatment",-0.512833512989975,0.395188333686157,-1.3181552834084,-0.184810749003249,0.137785826526152,0.907
"14","b_treatment",-0.430380675491636,0.339854779236265,-1.08396222385372,-0.139577678630343,0.125716159427781,0.90025
"140","b_treatment",-0.486497147849442,0.354009868175509,-1.17939713490336,-0.182413023116255,0.100899422595774,0.9165
"141","b_treatment",-0.579537829138565,0.401623207325288,-1.40455756001009,-0.241162236283767,0.0644520617130869,0.9315
"142","b_treatment",-0.452103717528105,0.348190717410032,-1.14452199978262,-0.165815993787822,0.124675794739507,0.903
"143","b_treatment",-0.408856626753331,0.343671296724339,-1.09961359325988,-0.125561563943876,0.151978569077058,0.8845
"144","b_treatment",-0.610623156766387,0.3828667927389,-1.35813257168047,-0.287816472486483,0.0126542147673969,0.9455
"145","b_treatment",-0.502208490380806,0.364000576790419,-1.21973704577672,-0.186738957166785,0.0871776290463694,0.91675
"146","b_treatment",-0.443867130506993,0.411281162870695,-1.24695509136942,-0.0963813043763709,0.237188989094335,0.86125
"147","b_treatment",-0.394624055272315,0.375041223206196,-1.13291841381004,-0.0806588413770992,0.215334367650972,0.8615
"148","b_treatment",-0.540508823576519,0.374103008790054,-1.28384742570934,-0.228953531512692,0.0675518767566611,0.93225
"149","b_treatment",-0.449062749838716,0.366328104780851,-1.18325584739214,-0.143868099500268,0.158306594401732,0.892
"15","b_treatment",-0.51906612595557,0.393471100441606,-1.28866222556002,-0.184473138961268,0.121437035676624,0.90875
"150","b_treatment",-0.568904443035677,0.382376501471382,-1.35273106905802,-0.242652410731544,0.0411855968521249,0.93675
"151","b_treatment",-0.565631363619477,0.395433189017951,-1.32857577706547,-0.231358647953117,0.0795717117979465,0.92825
"152","b_treatment",-0.513434290258117,0.353642675702896,-1.19723133210528,-0.211563701342165,0.0507160979372403,0.92875
"153","b_treatment",-0.400798897456601,0.343795651065587,-1.07199623615522,-0.113175456240778,0.165574812273825,0.88075
"154","b_treatment",-0.611297391317907,0.382950804495939,-1.38093159597409,-0.288583666662801,0.020323407787256,0.94225
"155","b_treatment",-0.45230249055674,0.353973783440212,-1.17297123638584,-0.158219593008893,0.118584721116049,0.902
"156","b_treatment",-0.547803308957901,0.403255113283017,-1.34514146800766,-0.206196768203886,0.0956350590936625,0.91575
"157","b_treatment",-0.336783903197237,0.354911466567017,-1.0514119562074,-0.0350066795301925,0.237868909944078,0.83125
"158","b_treatment",-0.492273310520618,0.360913255589465,-1.20256907802165,-0.176092560944018,0.0777967921973017,0.91075
"159","b_treatment",-0.412519618493916,0.397188809460372,-1.21946475861658,-0.0748879619732307,0.238534711112896,0.855
"16","b_treatment",-0.408582128982965,0.379339313446044,-1.1533038147726,-0.0843535233911111,0.224314222831572,0.85925
"160","b_treatment",-0.371183773975207,0.363697716794048,-1.10187090055201,-0.0590043475034129,0.208540960837292,0.843
"161","b_treatment",-0.554869847660092,0.419787186667929,-1.37946448857426,-0.196390257233178,0.140326132993083,0.90375
"162","b_treatment",-0.551372258204891,0.36266340959272,-1.2716038833478,-0.240438266048944,0.0445729321655283,0.9385
"163","b_treatment",-0.316922667744456,0.379415957471023,-1.07343800419703,-0.000534901389950283,0.301705459409322,0.8005
"164","b_treatment",-0.611794045404845,0.395749871171474,-1.41430820420115,-0.273135123045538,0.0225232031679855,0.94475
"165","b_treatment",-0.493403386000316,0.355427724214692,-1.17131134486719,-0.19644160435028,0.0930989230330308,0.9145
"166","b_treatment",-0.494433778114955,0.392291676951898,-1.2693308120831,-0.165742769530025,0.151306837330098,0.89
"167","b_treatment",-0.546309922358497,0.398885566038294,-1.30034491488566,-0.196583477082693,0.102383672878731,0.909
"168","b_treatment",-0.52444659036197,0.368454880132865,-1.26560116185517,-0.220370160440903,0.0763980915123306,0.92575
"169","b_treatment",-0.46654070135299,0.375245784167222,-1.21224622681506,-0.147968626880978,0.147392955117002,0.887
"17","b_treatment",-0.422497095597024,0.346815021210821,-1.13458024560896,-0.132245935544612,0.148125991858961,0.8865
"170","b_treatment",-0.410847849665495,0.383605233146825,-1.13535139699345,-0.0810798524994539,0.224648008932179,0.852
"171","b_treatment",-0.555190883089729,0.436911544879768,-1.42519938506356,-0.19102298369036,0.176245943115665,0.8975
"172","b_treatment",-0.495808242200299,0.378288318833968,-1.25500594414939,-0.182506925753406,0.136402000822998,0.9035
"173","b_treatment",-0.417334565664388,0.363520237296174,-1.1157719007797,-0.104898890084144,0.172854370832995,0.869
"174","b_treatment",-0.532240613999316,0.392046974630081,-1.30682385422937,-0.208727161514595,0.107406564100496,0.9135
"175","b_treatment",-0.456618596902565,0.360745740795334,-1.16250184203289,-0.14818873016584,0.134546131089421,0.896
"176","b_treatment",-0.41031598882658,0.379658317327017,-1.15580232446317,-0.0906342606905979,0.198668796842682,0.86
"177","b_treatment",-0.471801693466896,0.369261304460343,-1.22378178560869,-0.163457327523925,0.118314441439241,0.9
"178","b_treatment",-0.544670587226554,0.402985555655346,-1.33317433949987,-0.213718659035088,0.101448707803186,0.91675
"179","b_treatment",-0.55888050860933,0.382175117453252,-1.30889631174259,-0.230548154238738,0.0683437853293131,0.928
"18","b_treatment",-0.43482325398492,0.381011115655304,-1.18888701864927,-0.119080765730413,0.185957093094959,0.8765
"180","b_treatment",-0.557374684556937,0.348152177545905,-1.22469640904612,-0.262703699159197,0.0210727009150647,0.9445
"181","b_treatment",-0.363600230670865,0.391537013362478,-1.14537987231072,-0.0436360022618097,0.264988823078515,0.82625
"182","b_treatment",-0.522220929437877,0.391969729939255,-1.31147275621037,-0.196674570462138,0.0993920202615822,0.91525
"183","b_treatment",-0.607540236921608,0.408077838423839,-1.38542640609275,-0.263816512174716,0.0754676283550589,0.926
"184","b_treatment",-0.595725596047812,0.374493844284831,-1.34062101657315,-0.280148370800392,-0.000653837970270963,0.95
"185","b_treatment",-0.516886261128709,0.398639594865835,-1.33131880913704,-0.18458154293113,0.125780388771426,0.91
"186","b_treatment",-0.516096926932376,0.372634814605373,-1.24288070227698,-0.206978448708636,0.0976989959184827,0.92175
"187","b_treatment",-0.475131643744426,0.363721141268171,-1.18870176550091,-0.166925697801588,0.121867023695585,0.907
"188","b_treatment",-0.473306299974156,0.344734896143424,-1.15405813955158,-0.179843198552209,0.0899110304877197,0.917
"189","b_treatment",-0.627762471940367,0.370377850087486,-1.35776684142538,-0.316589495805265,-0.0209699024579889,0.9555
"19","b_treatment",-0.660853180619613,0.355748385562632,-1.34587037096799,-0.35042849315068,-0.0738915240497166,0.9685
"190","b_treatment",-0.455788610648689,0.378270071565346,-1.21672732260557,-0.135066887054573,0.159399251782181,0.88075
"191","b_treatment",-0.532233075860946,0.404124920609349,-1.3381255017863,-0.188451625596853,0.134642125379339,0.90725
"192","b_treatment",-0.615929061866992,0.422589696922481,-1.46901002250198,-0.256590733607256,0.0750007478502206,0.928
"193","b_treatment",-0.780447696923276,0.476021517346479,-1.7197739799154,-0.391940466237593,-0.00646550139788711,0.95125
"194","b_treatment",-0.593305785658812,0.386410730076933,-1.34854224545279,-0.25946022008286,0.0409467719450291,0.93825
"195","b_treatment",-0.520178193871713,0.371581079635674,-1.2767363022801,-0.217017624804289,0.0753900611693474,0.9255
"196","b_treatment",-0.589092129309529,0.364002231866631,-1.31459549848891,-0.282780002623992,0.0143359555582595,0.94675
"197","b_treatment",-0.519435268198116,0.379389226787205,-1.26774590084134,-0.198592755520321,0.102419999815759,0.91375
"198","b_treatment",-0.506034394985779,0.379287108790416,-1.25008544517455,-0.189021679329916,0.110974339128515,0.91375
"199","b_treatment",-0.52645693610039,0.353338509122199,-1.23225233751519,-0.227622568323416,0.0442029867528709,0.933
"2","b_treatment",-0.540927860636842,0.395782238731189,-1.32290751425793,-0.204294659303337,0.109317393161808,0.9145
"20","b_treatment",-0.458287104470067,0.346058770401543,-1.15913956914431,-0.166601053446594,0.107069318602923,0.9095
"200","b_treatment",-0.461246423169826,0.354212252965855,-1.1388067406452,-0.166509779276396,0.129321727345505,0.89825
"201","b_treatment",-0.504595343028487,0.364162441080374,-1.20887514323276,-0.19094036641363,0.095938678092357,0.91625
"202","b_treatment",-0.354934394682736,0.337206830970858,-1.01387089437562,-0.0665854808675864,0.195651644017164,0.855
"203","b_treatment",-0.800459415764114,0.387639219436894,-1.57224230239957,-0.465586035839112,-0.180662938633126,0.9855
"204","b_treatment",-0.619679667389368,0.381004226353788,-1.39883375618658,-0.299070360586096,-0.00456033679362896,0.9515
"205","b_treatment",-0.457678155010539,0.396363313433299,-1.23242602610789,-0.129920254475739,0.184997002171513,0.875
"206","b_treatment",-0.545817745055516,0.356525860647889,-1.22951125138536,-0.260439478109672,0.0525252844685072,0.934
"207","b_treatment",-0.506913715072123,0.376669985043426,-1.25623386673809,-0.195355297771956,0.110418935077061,0.90875
"208","b_treatment",-0.416420944078883,0.34757942725326,-1.09591608647154,-0.123731345897487,0.163392409718253,0.881
"209","b_treatment",-0.510956918956077,0.402426402069133,-1.31651465617201,-0.178670713266293,0.153627375739494,0.90275
"21","b_treatment",-0.619693271204963,0.38538660113546,-1.39424833313964,-0.297350898225304,0.0137495046395551,0.94575
"210","b_treatment",-0.554046155180928,0.376628266963802,-1.31373646682214,-0.235718738202384,0.0624157503936504,0.929
"211","b_treatment",-0.390345567996096,0.350352735509675,-1.08489110725499,-0.097854367839914,0.183549690555118,0.867
"212","b_treatment",-0.738134181769886,0.427916964507104,-1.60824009809434,-0.3746409654111,-0.0565951517115921,0.9635
"213","b_treatment",-0.535762786976694,0.375847093059929,-1.2839635502133,-0.217249183521778,0.0692719364492169,0.9265
"214","b_treatment",-0.45630000043024,0.389639211895273,-1.23192937665037,-0.132245194124507,0.19075009463323,0.882
"215","b_treatment",-0.581011998108624,0.409295779412931,-1.38354019766528,-0.238094505095177,0.0839602262729543,0.92475
"216","b_treatment",-0.543582510119123,0.370109434606664,-1.29217897914122,-0.232828613995435,0.0530864583961059,0.929
"217","b_treatment",-0.508226418861533,0.370896992663223,-1.23107584198976,-0.202405783256524,0.107903061575495,0.9155
"218","b_treatment",-0.669274963803539,0.421794228403312,-1.49616090819778,-0.30804545830413,0.00932692590413357,0.9475
"219","b_treatment",-0.507966800148649,0.361594207456445,-1.20116076962589,-0.209693130060984,0.0959200434196565,0.92325
"22","b_treatment",-0.562401796187467,0.402145499938222,-1.36742212725776,-0.220198641050388,0.0805513053751102,0.92175
"220","b_treatment",-0.350261951361327,0.400095455249002,-1.13349773776158,-0.0143228335644255,0.312359579815691,0.80925
"221","b_treatment",-0.46485597054518,0.368282698946807,-1.19800939320514,-0.157081858916586,0.143849942934473,0.8925
"222","b_treatment",-0.599477788794064,0.413642851516152,-1.41938980544482,-0.259907862824065,0.0655265664737653,0.93275
"223","b_treatment",-0.661345887329347,0.412243945925176,-1.47852729433098,-0.310902273008256,0.00398369994342434,0.94925
"224","b_treatment",-0.511356949282855,0.37106329913983,-1.24476253160449,-0.189564885831671,0.0972313135705823,0.914
"225","b_treatment",-0.54945484907659,0.394957764624578,-1.31324424917449,-0.216879664800485,0.120778232658069,0.91575
"226","b_treatment",-0.637330566000279,0.355048940077472,-1.34167541762932,-0.344169099847242,-0.0562269300349608,0.96225
"227","b_treatment",-0.537067857596644,0.356036495553016,-1.2447137457343,-0.232547581083913,0.0391107410675623,0.93525
"228","b_treatment",-0.684724249892943,0.421485896397791,-1.53069742061031,-0.335615520693989,-0.00577173336159204,0.95175
"229","b_treatment",-0.568429068238587,0.397288174854524,-1.35172507025441,-0.231678797199705,0.0692165052855865,0.927
"23","b_treatment",-0.575360500403934,0.406770043907065,-1.39325076540647,-0.233525506282839,0.0813491986899924,0.92375
"230","b_treatment",-0.40373184753688,0.376599163773653,-1.14083003553669,-0.082899457008783,0.237504308473944,0.85875
"231","b_treatment",-0.500904431748545,0.364042765717539,-1.21619945097036,-0.19645314219546,0.0763114227884089,0.91675
"232","b_treatment",-0.512054984280084,0.393441292886618,-1.25792470053084,-0.185756346072753,0.137238949153939,0.89675
"233","b_treatment",-0.592832053981854,0.354441943986564,-1.29526788374076,-0.284817017752989,-0.0230153612885385,0.95725
"234","b_treatment",-0.405576032574942,0.368844456368404,-1.14601824574324,-0.0960927230496071,0.199172798531794,0.8645
"235","b_treatment",-0.500225278797226,0.376530676958841,-1.23238073513025,-0.186695934081399,0.108501764397102,0.9085
"236","b_treatment",-0.520946576375022,0.376153878352178,-1.23156436867267,-0.203747587287232,0.0984118130242925,0.916
"237","b_treatment",-0.496094831919926,0.352029608977055,-1.19333426665855,-0.202461506361584,0.0880427989431891,0.92175
"238","b_treatment",-0.514106627774558,0.379801138718888,-1.25450870883129,-0.204837753688434,0.101555389349557,0.91725
"239","b_treatment",-0.61242313682664,0.376760588384866,-1.3568772851298,-0.290056977046448,-0.0159729218710024,0.95325
"24","b_treatment",-0.527787673232955,0.363876303338438,-1.2461560173066,-0.225325054186713,0.0737317858064008,0.9275
"240","b_treatment",-0.542892183429411,0.369252377187511,-1.27963103993889,-0.231085218590628,0.0677734963602712,0.928
"241","b_treatment",-0.451426228616653,0.353382935136589,-1.16097774266227,-0.152892488917152,0.114540101210563,0.9
"242","b_treatment",-0.630949885264584,0.369229108721503,-1.38153723814358,-0.325172623227808,-0.0250741723271389,0.95625
"243","b_treatment",-0.401571472152043,0.371400878951876,-1.15202632284535,-0.0911676705407065,0.224063324310333,0.86175
"244","b_treatment",-0.527928526597596,0.378220627405873,-1.26609159684326,-0.21054377784574,0.0994434145138876,0.92275
"245","b_treatment",-0.570648434416001,0.377500772224665,-1.32325869246723,-0.247751191900823,0.049521240101588,0.9365
"246","b_treatment",-0.456106643701103,0.371606618760933,-1.19500484218708,-0.137611041853432,0.154520416759913,0.8915
"247","b_treatment",-0.454124568315165,0.38373757108357,-1.18289896627786,-0.131477215107958,0.178004568518805,0.873
"248","b_treatment",-0.63586539802901,0.383474487616257,-1.41064367647447,-0.310359566553828,-0.017977807673656,0.95575
"249","b_treatment",-0.50816584466445,0.385046249067158,-1.24878157726898,-0.189543584939504,0.133096036193728,0.9085
"25","b_treatment",-0.546958166193498,0.361550127056646,-1.26464510865067,-0.240857968746686,0.0596544042540743,0.932
"250","b_treatment",-0.602332612392411,0.410813861643087,-1.44021358457764,-0.259539522355866,0.0470990573279324,0.9385
"251","b_treatment",-0.512946852026377,0.370609762825373,-1.24790717499451,-0.202259810103905,0.0770335489864861,0.92325
"252","b_treatment",-0.499660733608316,0.367542299434756,-1.23099489993361,-0.195971160599401,0.107835136485378,0.91375
"253","b_treatment",-0.489043280177006,0.390260632251143,-1.24344646727547,-0.160787242022444,0.149866086270797,0.89425
"254","b_treatment",-0.944541422073217,0.378950811410968,-1.71820953260112,-0.617204927755333,-0.33676777912737,0.9955
"255","b_treatment",-0.578954174900195,0.41677823554583,-1.3982639455095,-0.229827046475639,0.0857929913646912,0.9195
"256","b_treatment",-0.632900519655329,0.365595385239077,-1.33272017280723,-0.322466465535548,-0.0354933514978957,0.96025
"257","b_treatment",-0.596348866831041,0.371126798161887,-1.31381544633357,-0.286134241227408,0.00574100487939129,0.947
"258","b_treatment",-0.545833021777304,0.363438567144235,-1.24117715950666,-0.23551583990014,0.0551604993159315,0.9325
"259","b_treatment",-0.532642098401261,0.388863751583402,-1.31627800191973,-0.201707344005363,0.10135148837684,0.91375
"26","b_treatment",-0.402422136936101,0.361549945361662,-1.1218351910915,-0.103930177220883,0.182557803888386,0.87
"260","b_treatment",-0.502589432947778,0.361484437997368,-1.23148527572153,-0.200938345232244,0.0802069229634442,0.91775
"261","b_treatment",-0.6513376040522,0.378703302081921,-1.40115644461235,-0.332296888107521,-0.030397775538052,0.9595
"262","b_treatment",-0.457025776513595,0.35060971405252,-1.1575984158975,-0.159404497785824,0.123307055231959,0.908
"263","b_treatment",-0.427641087099938,0.369571760861703,-1.14948727691722,-0.122377867639841,0.161639922128415,0.877
"264","b_treatment",-0.569019532226799,0.409177659314282,-1.38345783995715,-0.2306374485439,0.101173478743209,0.92275
"265","b_treatment",-0.398380191073729,0.355081007294908,-1.06398422415454,-0.103671366722617,0.192499391000111,0.866
"266","b_treatment",-0.551809335912833,0.392276157138614,-1.32075627391562,-0.232358447195343,0.104255823068701,0.9195
"267","b_treatment",-0.495591111579773,0.365669237803729,-1.21324936470972,-0.182738226575178,0.0947997444460424,0.91375
"268","b_treatment",-0.557289651452531,0.34762796653199,-1.26747234703181,-0.267715308691581,0.0059839598574998,0.94825
"269","b_treatment",-0.587400512726617,0.391901636258197,-1.35962869814328,-0.256473643107957,0.0506901479522797,0.93625
"27","b_treatment",-0.617248280495839,0.39751943695027,-1.40305063532064,-0.280514547213881,0.0297683938208038,0.943
"270","b_treatment",-0.570690270639378,0.385424179673216,-1.35231964246492,-0.246668359267105,0.0662748587694913,0.93225
"271","b_treatment",-0.556328892604147,0.356696180663545,-1.24125583064225,-0.250305962140515,0.0177313164152892,0.9435
"272","b_treatment",-0.583860590125464,0.37884411043462,-1.32039112531135,-0.269192218134924,0.0418952240580846,0.9365
"273","b_treatment",-0.600531071408324,0.384326967636867,-1.36918297453908,-0.28809787541403,0.0292735519953988,0.94075
"274","b_treatment",-0.376616570265731,0.373681848113727,-1.10703857643015,-0.0546316500368571,0.228590629212626,0.84075
"275","b_treatment",-0.578230782061021,0.399690667005568,-1.37623081857741,-0.233904839638057,0.0567159494859108,0.93275
"276","b_treatment",-0.434602687265882,0.395539070798437,-1.23291133575301,-0.104174130595582,0.214237027472801,0.8655
"277","b_treatment",-0.528096551914597,0.349796624048204,-1.2194055925988,-0.229308030839984,0.0332910868928065,0.94025
"278","b_treatment",-0.536220032014493,0.390122448738045,-1.30426573803065,-0.204301776564798,0.0916267868511137,0.917
"279","b_treatment",-0.493843451961247,0.361761660540537,-1.21621686071687,-0.186291144649351,0.0983275764811858,0.90825
"28","b_treatment",-0.269043522490345,0.339907511365433,-0.933787081820449,0.00929701625614495,0.287568834132825,0.79225
"280","b_treatment",-0.482493452574838,0.363896283483876,-1.24318207784755,-0.178601371718068,0.0997362717207562,0.91225
"281","b_treatment",-0.451410252451391,0.372129089690312,-1.18403078298924,-0.13565142259843,0.152867979601231,0.8865
"282","b_treatment",-0.419145516416264,0.357710222218693,-1.12849377705366,-0.117510685761154,0.153320046651078,0.87825
"283","b_treatment",-0.647748373847538,0.416571767361961,-1.47910414367901,-0.298081904367301,0.0480751917446345,0.9375
"284","b_treatment",-0.4657945876934,0.35277941230708,-1.15538515032171,-0.171621519040266,0.104457386500038,0.90875
"285","b_treatment",-0.490712343636946,0.37551587404503,-1.23458668228675,-0.178939660310907,0.130799935803416,0.90775
"286","b_treatment",-0.5513001464657,0.363689522949372,-1.25012658509702,-0.249908784001709,0.0473878665008742,0.93575
"287","b_treatment",-0.488841783978084,0.365038808421175,-1.2068667365114,-0.179724631654918,0.0930252645426576,0.9165
"288","b_treatment",-0.432736298663625,0.384353836259862,-1.19675079287018,-0.107256966274517,0.190031100337102,0.866
"289","b_treatment",-0.574735072212517,0.454306771947977,-1.48022351205248,-0.201263541567429,0.152208752040441,0.90625
"29","b_treatment",-0.584439509572263,0.437548041259225,-1.47083135386453,-0.214599738205583,0.132234479472249,0.91025
"290","b_treatment",-0.45747509799111,0.36833470746666,-1.16864866364292,-0.144462808949636,0.151901510240957,0.888
"291","b_treatment",-0.551661298225703,0.363608528620339,-1.26246845522617,-0.249494164537846,0.043941065918841,0.93475
"292","b_treatment",-0.605103298999434,0.374727202934131,-1.33770495859819,-0.294429460037905,0.00228161275687064,0.94975
"293","b_treatment",-0.441403055347748,0.383912092664074,-1.20662687515599,-0.11955229292242,0.186728373102668,0.87875
"294","b_treatment",-0.501825697146324,0.36015889417222,-1.21681844413667,-0.210223369696883,0.0806329586235617,0.91975
"295","b_treatment",-0.491260404479851,0.413508415326293,-1.31772375923706,-0.145394849093087,0.162782514541434,0.884
"296","b_treatment",-0.440056798230142,0.36578164285975,-1.16915479100623,-0.126010009916827,0.154448937127567,0.88375
"297","b_treatment",-0.473764217212299,0.379432902609049,-1.20629677569402,-0.156250324866101,0.149052290490746,0.89475
"298","b_treatment",-0.503612074370081,0.386350098162277,-1.27970272497574,-0.176992815924021,0.128935814624089,0.908
"299","b_treatment",-0.60655482287484,0.412786922053818,-1.42824382181482,-0.259960453231515,0.0825565104149887,0.927
"3","b_treatment",-0.674577348856778,0.427234375405139,-1.53960890386656,-0.325100013337229,0.0190820739247835,0.94475
"30","b_treatment",-0.526534113422485,0.348117593798721,-1.23442107737849,-0.238179038774828,0.0389105635065783,0.93775
"300","b_treatment",-0.558816625423936,0.387681510435002,-1.33448469197017,-0.23552649179307,0.0709994590961143,0.9245
"301","b_treatment",-0.567958563786285,0.351709249555302,-1.24823813852451,-0.28332485374515,0.0117461874727336,0.94775
"302","b_treatment",-0.634550198497431,0.398849353055414,-1.41573294228565,-0.301258828214638,0.0175925535122636,0.9445
"303","b_treatment",-0.550119624915517,0.405339593613615,-1.35559207584087,-0.208474952442486,0.121514839018851,0.91425
"304","b_treatment",-0.563711768451435,0.369823931713936,-1.28716635355985,-0.252336967019832,0.0343032889148739,0.93825
"305","b_treatment",-0.544704252128207,0.370584217555374,-1.27727351832393,-0.232835314271978,0.0546886477044314,0.934
"306","b_treatment",-0.549109620482617,0.380841880149797,-1.30198161135499,-0.239696029912435,0.0756569942090743,0.923
"307","b_treatment",-0.836721405440071,0.371640140351251,-1.56110084275391,-0.525922923099157,-0.235159095962673,0.9885
"308","b_treatment",-0.58294077729539,0.363559370820137,-1.30219642919325,-0.28001592212064,0.00642074983972167,0.94875
"309","b_treatment",-0.471008242359549,0.372444576412809,-1.20517022534726,-0.157167317697398,0.14192285080415,0.89875
"31","b_treatment",-0.502112387004563,0.367232366096417,-1.240866617916,-0.193461351200267,0.0965330707665383,0.91525
"310","b_treatment",-0.425844042702642,0.349776812282927,-1.10831209293431,-0.133307795995021,0.146445356707204,0.88775
"311","b_treatment",-0.618294030039132,0.393825219963767,-1.4182430633561,-0.288154450557081,0.0353910855395588,0.94125
"312","b_treatment",-0.601856359902249,0.383058554810538,-1.38000199312391,-0.288790491822249,0.0291142629233406,0.9435
"313","b_treatment",-0.668902596365861,0.396549008366552,-1.46089563701177,-0.329232396778678,-0.0278436055061138,0.9575
"314","b_treatment",-0.472468511714458,0.34905535943088,-1.13677935537554,-0.177949843496498,0.116605021073949,0.91275
"315","b_treatment",-0.577438167107113,0.422387900362483,-1.40721886701491,-0.224606967210426,0.141584767277936,0.909
